imid	samptype	questtype	typex	income	income2	country	region_comb	sector_comb2	title1	title2	title3	title4	title5	title6	title7	title8	title9	title10	title11	title12	title13	title14	title15	title16	title17	title18	title19	sizea	sizeb	online1	online2	online3	online4	online5	online6	online7	online8	online9	online10	online11	online12	online13	mobile	priority	covpri	update	insurex	claim	info1	info2	info3	info4	info5	info6	info7	info8	info9	info10	info11	info12	info13	info14	info15	info16	info17	info18	info19	info20	info21	info22	info23	info24	info25	info26	info27	info28	info29	info30	info31	info32	info33	info34	info35	info36	info37	info38	info39	info40	info41	info42	info43	info44	info45	info46	info47	info48	info49	info50	info51	info52	info53	info54	info55	info56	info57	info58	info59	info60	info61	info62	info63	info64	info65	info66	info67	cyberaware	scheme1	scheme2	scheme3	scheme4	scheme5	scheme6	scheme7	govtact1	govtact2	govtact3	govtact4	govtact5	govtact6	govtact7	govtact8	govtact9	govtact10	govtact11	govtact12	govtact13	govtact14	govtact15	govtact16	govtact17	govtact18	govtact19	govtact20	govtact21	govtact22	govtact23	govtact24	govtact25	govtact26	govtact27	govtact28	govtact29	govtact30	govtact31	govtact32	govtact33	govtact34	govtact35	govtact36	govtact37	govtact38	govtact39	govtact40	govtact41	govtact42	govtact43	govtact44	manage1	manage2	manage3	manage4	manage5	manage6	manage7	comply1	comply2	comply3	comply4	comply5	comply6	comply7	ident1	ident2	ident3	ident4	ident5	ident6	ident7	ident8	ident9	ident10	ident11	ident12	ident13	ident14	audit	rules1	rules2	rules3	rules4	rules5	rules6	rules7	rules8	rules9	rules10	rules11	rules12	rules13	rules14	rules15	rules16	rules17	rules18	rules19	policy1	policy2	policy3	policy4	policy5	policy6	policy7	policy8	policy9	policy10	policy11	policy12	review	trained	supplyrisk1	supplyrisk2	barrier1	barrier2	barrier3	barrier4	barrier5	barrier6	barrier7	barrier8	type1	type2	type3	type4	type5	type6	type7	type8	type9	type10	type11	type12	type13	type15	type16	freq	outcome1	outcome2	outcome3	outcome4	outcome5	outcome6	outcome7	outcome8	outcome9	outcome10	outcome11	outcome12	outcome13	impact1	impact2	impact3	impact4	impact5	impact6	impact7	impact8	impact9	impact10	impact11	impact12	impact13	impact14	incidcontent1	incidcontent2	incidcontent3	incidcontent4	incidcontent5	incidcontent6	incidcontent7	incidcontent8	incidcontent9	disrupta1	disrupta2	disrupta3	disrupta4	disrupta5	disrupta6	disrupta7	disrupta8	disrupta9	disrupta10	disrupta11	disrupta12	disrupta13	restore	boardrep	reporta	reportb1	reportb2	reportb3	reportb4	reportb5	reportb6	reportb7	reportb8	reportb9	reportb10	reportb11	reportb12	reportb13	reportb14	reportb15	reportb16	reportb17	reportb18	reportb19	reportb20	reportb21	reportb22	reportb23	reportb24	reportb25	reportb26	reportb27	reportb28	reportb29	reportb30	reportb31	reportb32	reportb33	reportb34	reportb35	reportb36	reportb37	reportb38	reportb39	reportb40	reportb41	reportb42	prevent1	prevent2	prevent3	prevent4	prevent5	prevent6	prevent7	prevent8	prevent9	prevent10	prevent11	prevent12	prevent13	prevent14	prevent15	prevent16	prevent17	prevent18	prevent19	prevent20	prevent21	prevent22	prevent23	prevent24	prevent25	prevent26	prevent27	prevent28	prevent29	prevent30	prevent31	prevent32	prevent33	prevent34	prevent35	prevent36	prevent37	prevent38	prevent39	prevent40	prevent41	prevent42	prevent48	prevent49	prevent50	prevent51	prevent52	prevent53	prevent54	prevent55	prevent56	damagedirsx_bands	damagedirlx_bands	damagestaffx_bands	damageindx_bands	cost_bands	AllEssentials	Step1	Step2	Step3	Step4	Step5	Step6	Step7	Step8	Step9	Step10	Any10Steps	Sum10Steps	weight
167876OZPG	1	1	1	-1	-1	-1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	18	2	-1	-1	1	1	0	0	0	0	1	0	0	1	0	2	1	2	6	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	-1	-1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	-1	0	0	0	0	0	0	0	0	1	-1	-1	-1	1	0	0	0	-1	-1	-1	0	1	0	0	2	0	1	0	1	1	-1	1	1	1	0	0	-1	1	1	1	-1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	2	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	-1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	-1	0	-1	-1	-1	-1	0	1	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	1	3	0	0	0	0	1	0	1	1	1	0	0	1	4	1.0405
187234UOVN	1	1	1	-1	-1	-1	3	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	46	2	-1	-1	1	0	1	0	0	0	1	0	0	1	0	1	2	2	5	1	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	2	2	-1	-1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	-1	0	0	1	0	1	1	1	0	0	-1	-1	-1	1	1	0	0	-1	-1	-1	1	0	1	1	-1	0	1	1	1	1	-1	1	1	0	0	0	-1	1	1	1	-1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	3	1	1	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	1	1	1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	 	 	 	 	 	0	1	0	1	1	1	1	1	1	1	1	1	9	1.0405
182386GGBE	1	1	1	-1	-1	-1	2	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	2	-1	-1	1	0	0	0	0	0	1	0	0	1	1	2	1	2	4	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	-1	-1	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	-1	0	0	0	0	0	0	0	0	1	-1	-1	-1	0	1	0	0	-1	-1	-1	1	0	0	0	-1	0	1	1	1	1	-1	1	1	0	0	0	-1	1	1	1	-1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	2	2	1	2	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	1	1	1	0	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	 	 	 	 	 	0	1	0	1	1	0	1	1	1	1	1	1	8	.4904
101932BWIL	1	1	1	-1	-1	-1	3	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	2	-1	-1	0	0	0	1	0	0	0	0	0	0	1	2	2	2	4	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	-1	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-97	2	2	2	-1	-1	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	1	-1	-1	-1	0	0	0	0	-1	-1	-1	1	0	0	1	-1	1	1	1	1	0	-1	1	1	0	0	0	-1	0	1	1	-1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	2	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	 	 	 	 	 	1	0	1	1	1	0	1	1	1	0	0	1	6	.5523
182186AMAG	1	1	1	-1	-1	-1	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	2	-1	-1	1	0	0	0	0	0	1	0	0	1	0	1	1	2	6	2	2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	-1	1	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	-1	-1	1	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	-1	0	0	0	0	0	0	0	0	1	-1	-1	-1	1	0	0	0	-1	-1	-1	0	0	0	1	-1	0	1	0	1	0	-1	0	0	1	0	0	-1	1	1	1	-1	1	0	1	1	1	1	0	1	0	0	0	0	1	0	1	2	2	2	2	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	-1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	0	0	0	-1	0	-1	-1	-1	-1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	1	1	0	1	1	1	6	.4904
101819NVRZ	1	1	1	-1	-1	-1	2	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11	2	-1	-1	1	0	1	0	0	0	0	0	0	0	1	2	2	2	4	3	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	-1	-1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	0	1	-1	0	0	0	1	1	0	0	0	0	-1	-1	-1	0	0	0	1	-1	-1	-1	0	0	0	0	-1	1	1	1	1	0	-1	1	1	0	0	0	-1	1	1	1	-1	0	1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	2	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	-1	0	-1	-1	-1	-1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	0	0	1	0	0	0	1	4	.5523
182695ARTI	1	1	1	-1	-1	-1	4	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	12	2	-1	-1	1	0	1	0	0	0	0	0	0	1	0	1	1	2	3	-97	-1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	-1	-1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	0	0	0	0	0	0	0	1	0	-1	-1	-1	1	0	0	0	-1	-1	-1	0	0	0	1	-1	0	1	1	1	1	-1	1	1	0	0	0	-1	0	1	1	-1	1	0	1	1	1	1	1	0	0	0	0	0	1	1	1	2	1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	0	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	 	 	 	 	 	0	1	0	1	1	1	1	1	1	1	1	1	9	.4904
158760UXUJ	1	1	1	-1	-1	-1	2	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	2	-1	-1	1	0	0	1	0	0	1	0	0	0	0	2	2	2	4	3	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	-1	0	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	-1	-1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	1	1	1	-1	0	0	0	0	0	0	0	0	1	-1	-1	-1	0	0	0	0	-1	-1	-1	1	0	0	0	-1	0	1	1	1	0	-1	0	1	0	0	0	-1	1	1	0	-1	1	0	1	0	1	1	1	0	0	0	0	0	0	0	0	3	2	2	2	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	-1	-1	-1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	1	1	0	1	1	1	0	1	1	7	1.0852
151772HTKR	1	1	1	-1	-1	-1	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	-1	-1	1	0	1	0	0	0	1	0	0	0	0	2	1	2	-97	-97	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-97	2	2	2	-1	-1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	0	1	0	-1	0	0	0	0	0	0	0	1	0	-1	-1	-1	0	0	1	0	-1	-1	-1	0	0	0	0	-1	0	1	1	1	0	-1	1	1	0	0	0	-1	0	0	0	-1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	-97	-97	1	-97	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-97	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	-97	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	-1	0	-1	-1	-1	-1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	 	1	1	 	0	0	0	1	1	0	0	1	0	0	0	1	3	1.0405
109369BNOU	1	1	1	-1	-1	-1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	10	2	-1	-1	0	0	1	0	0	0	0	0	0	0	0	2	2	2	3	-97	-1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	2	-1	-1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	-1	0	0	0	0	0	0	0	0	1	-1	-1	-1	1	0	0	0	-1	-1	-1	0	0	0	0	-1	0	1	1	1	1	-1	1	1	1	0	0	-1	1	1	0	-1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	2	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	1	1	1	0	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	 	 	 	 	 	0	0	0	1	1	0	1	1	1	0	0	1	5	1.2317
113466KPKE	1	1	1	-1	-1	-1	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	20	2	-1	-1	0	1	1	0	0	0	1	0	0	0	0	2	3	2	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	1	-1	-1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0	1	-1	-1	-1	0	0	0	0	-1	-1	-1	1	0	0	0	-1	0	1	1	1	0	-1	0	1	0	0	0	-1	1	0	0	-1	1	0	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	2	2	2	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	 	 	 	 	 	0	0	0	1	1	0	1	1	1	0	0	1	5	1.2317
188605YCGK	1	1	1	-1	-1	-1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2	-1	-1	1	0	1	1	0	0	1	0	0	1	1	2	1	2	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	-1	-1	0	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	-1	-1	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	1	1	0	-1	0	0	1	0	0	0	0	0	0	-1	-1	-1	0	0	0	0	-1	-1	-1	1	0	1	0	-1	0	1	1	1	1	-1	1	1	1	0	0	-1	0	1	1	-1	0	1	0	1	1	1	0	0	0	0	0	0	1	0	1	2	2	2	2	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-1	0	0	0	0	1	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	-1	-1	-1	-1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	-1	0	1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	8	1.0405
